yr_mfr,fuel_type,kms_run,sale_price,body_type,transmission,registered_state,make,model,total_owners,original_price,car_rating,warranty_avail
2013,2,68815,396299,1,1,4,1,104,1,405754.0,1,2
2013,3,68315,307999,1,1,4,1,117,2,342471.0,1,2
2016,1,56769,481899,1,1,4,11,84,2,487905.0,1,2
2011,1,89227,295299,2,1,4,4,27,2,527424.0,1,2
2015,2,78700,543699,2,2,4,11,113,1,646626.0,1,2
2010,1,105813,374699,2,1,4,4,8,1,395000.0,1,2
2019,1,21245,695699,1,2,4,1,104,1,467108.0,1,2
2012,1,73055,195899,1,1,4,5,50,1,263129.0,2,2
2013,1,68804,272399,1,1,4,1,117,1,344970.0,1,2
2008,1,121046,159499,1,1,4,2,59,1,297907.5,1,2
2008,4,80322,168799,1,1,4,1,118,1,202699.0,2,2
2015,2,99222,480599,1,1,4,1,104,2,507974.0,1,2
2010,2,97436,265099,2,1,4,1,105,1,300814.0,1,2
2014,3,93843,337199,1,1,4,1,117,1,342471.0,1,2
2017,2,64712,1349661,3,1,4,7,65,2,1530700.0,1,2
2018,3,42958,369299,3,1,4,1,41,3,371667.0,1,2
2012,2,98558,414199,1,1,4,1,104,1,467108.0,1,2
2016,2,80638,619499,2,2,4,16,89,1,655876.0,1,2
2011,2,121729,262999,1,1,4,5,50,1,263129.0,1,2
2013,3,133774,231699,1,1,4,1,10,1,304299.0,1,2
2016,2,93031,660999,2,1,4,4,27,1,722380.0,1,2
2013,3,98976,206399,1,1,4,1,10,1,304299.0,1,2
2013,1,96735,225399,1,1,4,1,117,2,230183.0,1,2
2012,2,136965,325199,1,1,4,1,104,1,326285.0,1,2
2014,3,94937,239999,1,1,4,1,117,3,243253.0,1,2
2010,1,116872,274899,1,1,4,1,104,2,467108.0,1,2
2011,3,112947,185599,1,1,4,5,50,1,263129.0,2,2
2014,2,106640,408899,1,1,4,11,84,1,417227.0,1,2
2012,1,104456,474599,3,1,4,1,45,2,491965.0,1,2
2012,2,118302,383899,2,1,4,1,105,1,442125.0,1,2
2009,1,106257,230399,1,1,4,2,60,1,355277.0,2,2
2015,2,112267,531799,2,1,4,1,105,1,562946.0,1,2
2012,3,127255,300999,1,1,4,2,59,1,297907.5,1,2
2010,2,79649,576699,3,1,4,7,64,1,831639.0,2,2
2015,3,131237,305399,3,1,4,1,41,1,467807.0,1,2
2010,3,203118,262399,2,1,4,4,27,1,527424.0,1,2
2015,1,142015,493099,2,1,4,1,26,1,696199.0,1,2
2014,2,125340,511299,3,1,4,5,40,2,695814.0,1,2
2013,3,121461,278399,1,1,4,1,117,1,338096.0,1,2
2010,2,225134,467399,3,1,4,7,64,2,476517.0,1,2
2010,2,147362,290699,1,1,4,1,104,3,467108.0,1,2
2016,2,141825,349599,3,1,4,10,68,1,350268.0,1,2
2015,2,246938,1358699,5,1,4,7,52,2,1380063.0,1,2
2017,1,73309,1135945,5,2,4,21,30,1,1157517.0,1,2
2015,2,98975,853999,2,2,4,11,67,1,898074.0,1,2
2019,1,14448,1817000,4,2,4,7,32,1,886405.0,2,1
2011,1,18090,319299,2,1,4,11,113,1,449502.5,1,2
2015,1,13193,214099,1,2,4,8,77,1,167699.0,1,2
2016,1,12486,214499,1,2,4,8,77,2,167699.0,1,2
2011,1,23524,264899,1,1,4,11,84,1,511273.0,1,2
2017,1,10769,461799,1,2,4,1,24,1,408999.0,1,2
2014,1,23661,507699,1,1,4,2,42,1,516287.0,1,2
2014,2,27388,539899,1,1,4,1,104,1,539999.0,1,2
2012,1,66741,136299,1,1,4,14,101,2,128120.0,2,2
2012,2,40174,420199,2,1,4,2,114,1,535360.0,1,2
2011,1,19762,290499,2,1,4,11,113,1,449502.5,1,2
2010,3,35736,227599,1,1,4,1,92,3,322798.0,2,2
2018,1,4927,354899,1,2,4,3,69,2,349500.0,1,2
2014,1,3447,262399,1,1,4,1,10,1,304299.0,1,2
2012,1,49052,171699,1,1,4,14,17,1,166870.0,2,2
2016,1,39297,349699,1,1,4,8,109,1,483986.5,1,2
2013,1,25341,358199,1,1,4,2,60,1,389340.0,1,2
2017,1,22195,349699,1,1,4,9,55,1,306621.0,1,2
2010,1,38490,207199,1,1,4,1,92,1,322798.0,1,2
2015,1,25274,541899,2,1,4,2,114,1,535360.0,1,2
2017,1,24830,387799,1,1,4,8,109,1,430107.0,1,2
2014,1,26644,202499,1,1,4,2,44,3,288599.0,1,2
2016,1,37308,318899,3,1,4,10,68,1,379233.5,1,2
2013,1,50116,259699,1,1,4,5,50,1,263129.0,1,2
2018,3,21940,435699,1,1,4,1,117,1,440565.0,1,2
2017,3,21284,501099,2,1,4,8,110,1,526650.0,1,2
2016,1,35646,358999,1,1,4,1,117,1,363007.0,1,2
2010,1,35867,258399,2,1,4,1,106,1,230995.0,2,2
2016,1,37910,449499,3,1,4,6,107,2,451417.0,1,2
2010,1,41363,231499,1,1,4,11,84,2,511273.0,1,2
2018,3,30965,445499,3,1,4,1,41,1,467807.0,1,2
2016,1,32972,674199,2,1,4,4,27,1,691807.0,1,2
2014,1,54154,459199,1,1,4,11,84,1,511273.0,1,2
2014,2,51787,574899,2,1,4,1,26,1,696199.0,1,2
2011,1,60972,200999,1,1,4,1,11,1,201304.0,1,2
2018,2,10712,610299,2,1,4,5,51,1,621500.0,1,2
2017,1,22564,656099,1,1,4,2,42,1,603009.0,1,2
2017,1,19240,730399,3,1,4,5,40,1,743958.0,1,2
2013,2,57244,482799,3,1,4,3,37,1,482899.0,1,2
2018,3,27390,429599,3,1,4,1,41,1,435612.0,1,2
2009,3,13431,152199,1,1,4,1,9,2,238999.0,2,2
2011,1,60559,353699,2,1,4,2,114,1,535360.0,2,2
2011,2,72199,312599,2,1,4,11,113,1,449502.5,1,2
2014,1,63950,399599,2,1,4,2,123,1,466299.0,1,2
2013,1,52867,211399,1,1,4,2,44,1,288599.0,2,2
2019,2,14800,711099,1,1,4,1,104,1,739618.0,1,2
2011,1,71303,276899,2,1,4,2,114,3,535360.0,2,2
2011,1,64228,345499,1,1,4,11,84,1,511273.0,2,2
2016,1,65566,671699,2,1,4,4,27,1,674913.0,1,2
2011,3,72110,124199,1,1,4,14,101,1,128120.0,2,2
2011,1,79899,255399,1,1,4,2,59,2,297907.5,1,2
2019,2,16449,726099,1,1,4,1,104,1,739175.0,1,2
2010,1,56964,150499,1,1,4,14,17,1,166870.0,2,2
2015,1,51812,259599,1,1,4,9,55,1,306621.0,2,2
2016,2,51764,528499,3,1,4,3,37,2,551500.0,1,2
2011,1,85190,245699,2,1,4,11,113,1,286388.0,1,2
2012,2,94474,326599,2,1,4,11,113,2,449502.5,1,2
2008,1,84807,174999,2,2,4,4,28,5,331499.0,2,2
2012,1,68574,394099,2,1,4,2,114,1,535360.0,2,2
2014,1,85514,614999,2,2,4,4,27,1,527424.0,1,2
2018,2,35902,866899,3,1,4,5,40,1,889637.0,1,2
2015,2,73412,1749999,4,1,4,13,29,2,1979240.0,1,2
2011,2,123354,311099,2,1,4,1,105,1,451699.0,1,2
2015,1,68894,232499,1,1,4,3,69,1,349500.0,1,2
2014,2,94590,474899,3,1,4,6,107,1,503673.0,1,2
2009,2,101849,571399,3,1,4,7,64,1,831639.0,1,2
2015,2,101238,536099,1,1,4,2,42,1,547539.0,1,2
2011,1,129732,411699,2,2,4,4,8,1,395000.0,1,2
2015,3,115447,264099,1,1,4,1,11,1,300764.0,2,2
2014,2,88309,383599,2,1,4,4,12,1,391448.0,1,2
2014,2,91736,554099,3,1,4,3,37,1,543509.0,1,2
2013,3,148048,249799,3,1,4,1,41,2,467807.0,1,2
2011,3,94896,213499,1,1,4,5,50,1,263129.0,2,2
2014,2,120733,492299,2,1,4,11,67,1,506235.0,1,2
2014,2,154655,438399,1,1,4,2,42,1,463083.0,1,2
2015,2,158343,433499,2,1,4,16,89,1,450500.0,1,2
2000,3,116945,37000,1,1,4,1,9,3,238999.0,4,2
2010,1,106857,155000,1,1,4,1,92,1,322798.0,4,2
2008,2,315886,325000,3,1,4,7,64,1,831639.0,1,2
2016,1,10742,379000,1,2,4,1,117,1,342471.0,2,2
2005,2,411677,374000,3,1,4,7,64,1,831639.0,4,2
2016,1,31900,819000,2,1,4,4,27,1,527424.0,2,2
2014,1,30110,360000,2,1,4,2,123,2,466299.0,2,2
2007,1,72497,99000,2,1,4,1,106,2,230995.0,2,2
2013,3,69600,250000,1,1,4,1,117,2,342471.0,1,2
2010,1,34854,182999,1,1,9,1,9,1,215074.0,1,2
2013,1,39541,328599,1,1,9,1,117,2,413213.0,1,1
2015,1,34481,346899,1,1,9,1,24,1,390190.0,1,2
2011,1,46592,415899,1,1,10,1,104,1,486361.0,1,2
2011,1,23837,242099,1,1,9,1,9,1,242199.0,1,2
2011,4,41925,269299,1,1,9,2,98,1,332882.0,1,2
2014,1,40187,281099,1,1,9,1,11,2,335306.0,1,2
2017,1,19279,362999,1,1,9,1,11,1,421368.0,1,2
2016,1,20411,545599,1,1,9,1,16,1,661291.0,1,2
2010,1,5383,409299,1,2,9,2,59,1,473317.0,1,2
2019,1,8294,414099,3,1,9,1,41,1,414199.0,1,2
2012,2,38856,411499,1,1,9,2,60,1,484252.0,1,2
2012,1,46828,330899,1,1,9,1,117,2,342471.0,1,2
2012,1,30692,291599,1,1,9,2,98,1,356064.0,1,2
2019,1,8647,452899,3,1,9,1,41,1,550009.0,1,2
2020,1,17082,417099,3,1,9,1,41,1,509100.0,1,2
2014,1,35103,498699,2,1,9,1,105,1,581647.0,1,2
2013,1,55302,364999,1,1,9,2,59,1,297907.5,1,2
2012,1,51853,396499,1,1,9,2,60,1,440383.0,1,2
2012,1,56900,318099,1,1,9,2,59,1,318199.0,1,2
2018,1,7885,344199,1,1,10,1,10,1,344999.0,1,2
2013,1,4264,277499,1,1,9,1,10,1,333372.0,1,2
2013,1,33274,274499,1,1,9,1,11,1,300028.0,1,2
2013,1,35377,383199,1,1,9,2,59,1,297907.5,1,2
2018,1,16208,331499,1,1,9,1,10,1,399923.0,1,2
2015,1,15516,562199,2,1,9,1,105,1,690608.0,1,2
2012,1,29160,261299,1,1,9,1,11,1,296729.0,2,2
2015,1,22377,314399,1,1,9,2,44,1,373935.0,1,2
2011,1,31119,243699,1,1,9,1,9,1,272088.0,1,2
2011,1,55981,293199,1,1,9,1,117,1,352609.0,1,2
2016,1,40924,398999,1,1,9,5,79,1,486580.0,1,2
2009,1,27034,274299,1,1,9,2,59,1,315770.0,1,2
2010,1,34430,313199,1,1,9,2,59,1,366688.0,1,2
2014,1,41913,381999,1,1,9,1,117,1,382099.0,1,2
2016,1,40681,276799,1,1,9,2,44,1,276899.0,1,2
2012,1,53847,370699,1,1,9,2,60,1,431411.0,1,2
2018,1,13379,319999,1,1,9,9,90,1,372340.0,1,2
2017,1,27927,315899,1,1,9,1,10,2,380010.0,1,2
2019,2,43074,679899,1,1,9,1,104,2,817469.0,1,2
2008,1,83568,230899,1,1,9,2,59,2,258616.0,1,2
2013,1,45460,330899,1,1,9,1,117,2,404835.0,1,2
2012,1,44883,335999,1,1,9,2,59,1,385437.0,1,2
2014,1,43615,256999,1,1,9,1,10,1,313500.0,1,2
2011,1,56816,227799,1,1,9,1,11,1,253340.0,2,2
2015,1,38472,276299,1,1,9,1,10,1,328310.0,1,2
2011,4,54368,264799,1,1,9,2,98,1,308080.0,1,2
2013,1,57525,245399,1,1,9,1,10,1,272380.0,1,2
2015,1,47164,390899,1,1,9,2,59,1,297907.5,1,2
2015,1,25048,306199,1,1,9,1,10,2,337259.0,2,2
2013,1,42131,268199,1,1,9,1,10,1,313730.0,1,2
2015,1,48243,370699,1,1,9,1,117,1,431607.0,1,2
2013,1,40362,391999,1,1,9,4,21,2,403706.0,2,2
2013,1,59918,252399,1,1,9,2,44,2,288599.0,1,2
2016,1,54919,317599,3,1,9,1,41,1,410420.0,1,2
2009,1,50156,172799,1,1,9,2,98,2,242799.0,1,2
2015,1,43028,399799,1,1,9,1,24,2,461357.0,1,2
2013,1,57200,363399,1,1,9,2,59,1,414508.0,1,2
2009,1,31094,220099,1,1,9,2,98,1,265240.0,1,2
2013,1,58065,453699,2,1,9,1,105,2,451699.0,1,2
2011,1,57568,320499,1,1,9,2,59,2,376809.0,1,2
2018,1,67311,422499,1,1,10,8,109,1,497400.0,1,2
2017,1,23663,473799,1,1,9,2,56,2,488119.5,1,2
2017,1,29422,359699,1,1,9,2,44,1,359799.0,1,2
2013,2,50151,311999,1,1,9,6,72,1,333678.0,1,2
2017,1,33399,630099,2,1,9,1,38,1,775481.0,1,2
2017,1,37328,312099,1,1,9,1,11,1,408278.0,1,2
2017,1,7861,701599,1,1,9,1,16,1,727305.0,1,2
2008,1,41859,198199,1,1,9,2,98,1,201899.0,1,2
2016,2,43630,543399,1,1,9,1,104,2,547532.0,1,2
2010,1,63438,197599,1,1,9,1,9,1,238999.0,1,2
2011,1,67624,407199,2,1,9,4,27,2,465301.0,1,2
2016,1,22594,630199,1,1,9,1,16,1,738480.0,1,2
2010,1,80996,209799,1,1,9,1,127,2,249389.0,1,2
2007,1,38392,210699,1,1,9,2,98,1,242799.0,2,2
2012,1,36870,265799,1,1,9,1,11,2,282826.0,2,2
2012,1,63082,244199,1,1,9,1,11,1,300764.0,1,2
2017,1,69319,318599,1,1,9,2,44,1,288599.0,1,2
2011,3,85435,269499,1,1,9,1,117,1,322145.0,1,2
2017,1,84937,323899,1,1,9,1,11,1,368573.0,1,2
2019,1,24740,311299,1,1,9,1,10,2,398401.0,1,2
2018,2,40615,768099,2,1,9,1,38,1,912519.0,1,2
2015,1,23738,519099,1,2,9,2,56,2,633180.0,2,2
2010,1,71355,288999,1,1,9,2,59,2,289099.0,1,2
2018,1,31973,423599,1,1,9,1,25,1,526650.0,1,2
2010,1,59076,256499,1,1,9,1,117,2,342471.0,2,2
2017,1,31925,478899,1,1,9,1,62,1,557070.0,1,2
2018,1,33478,635399,1,1,9,1,16,1,784117.0,1,2
2010,4,73539,263099,1,1,9,2,98,1,242799.0,1,2
2017,1,35440,605099,2,1,9,1,38,1,734309.0,1,2
2017,2,51501,676999,1,1,10,1,16,1,833039.0,1,2
2009,1,66427,237799,1,1,9,2,59,2,272142.0,1,2
2015,1,47555,782799,2,2,9,4,27,4,940966.0,1,2
2010,1,68124,357499,1,1,9,2,60,2,355277.0,1,2
2017,2,27328,755999,3,1,9,10,108,1,933655.0,1,2
2015,1,69124,514899,2,1,9,1,105,1,520639.0,1,2
2011,1,78238,406299,1,1,9,1,104,1,490835.0,1,2
2007,1,52521,176699,1,1,9,2,98,2,242799.0,2,2
2011,1,104293,271199,1,1,9,1,117,2,300940.0,1,2
2010,1,119179,254299,1,1,9,2,59,1,263397.0,1,2
2015,1,57564,298499,1,1,9,1,11,1,320966.0,1,2
2019,2,21168,799199,2,1,10,1,38,1,799299.0,1,2
2018,1,67132,565599,1,1,9,2,42,1,603009.0,1,2
2009,1,71240,256599,1,1,9,1,92,2,322798.0,1,2
2009,1,69535,213299,1,1,9,1,3,1,228676.0,2,2
2017,1,53055,624999,1,1,9,1,16,1,746505.0,1,2
2010,1,106136,210399,1,1,9,1,11,2,300764.0,2,2
2013,1,68484,306599,1,1,9,2,98,1,353688.0,1,2
2017,2,57889,699399,2,1,10,1,105,1,820380.0,1,2
2011,3,70720,217699,1,1,9,1,9,1,238999.0,2,2
2009,4,197377,171999,1,1,9,1,118,1,173599.0,1,2
2017,2,59374,685699,2,1,9,1,105,1,685799.0,1,2
2017,2,80745,1818604,3,1,9,7,65,1,2144837.0,1,2
2018,1,42143,321799,1,1,9,1,10,1,377100.0,1,2
2012,1,89758,244699,1,1,9,1,10,2,304299.0,1,2
2015,1,78713,535999,2,1,9,1,105,1,671743.0,2,1
2018,2,47721,750499,2,1,9,1,38,1,906215.0,1,2
2012,3,79870,327099,1,1,9,1,117,1,367970.0,1,2
2009,2,90273,291199,1,1,9,1,104,1,291299.0,1,2
2016,2,60381,1987577,5,2,9,15,121,1,801199.0,1,2
2012,2,146225,368499,1,1,9,1,104,1,368599.0,1,2
2010,1,88461,203699,1,1,9,1,127,2,230840.0,1,2
2008,4,98277,203699,1,1,9,2,98,1,242799.0,2,2
2017,2,74942,791899,3,1,9,1,115,1,958978.0,1,2
2010,1,95991,265299,1,1,9,2,59,2,294902.0,1,2
2011,1,116395,386299,1,2,9,2,59,1,434517.0,1,2
2017,2,80273,619699,2,2,9,1,105,2,776511.0,1,2
2008,1,89270,275699,1,1,9,2,59,1,312623.0,2,2
2008,4,99395,208599,1,1,9,1,118,2,202699.0,2,2
2009,1,105529,172399,1,1,10,2,98,1,216284.0,1,2
2012,2,96714,372199,1,1,9,1,92,1,447442.0,1,2
2011,1,103749,340899,2,1,9,7,46,3,400704.0,1,2
2016,1,48716,296699,1,1,9,9,55,1,306299.0,2,2
2018,2,74535,739599,1,1,9,1,16,1,638879.0,1,2
2012,2,77838,474599,1,1,9,1,104,2,467108.0,1,2
2018,1,43975,1027899,2,1,9,2,114,1,1118039.0,1,2
2009,4,155996,174799,1,1,10,1,9,1,238999.0,2,2
2011,1,121622,382699,1,1,9,1,104,1,456855.0,1,2
2014,2,86775,664299,3,1,9,1,45,2,793379.0,1,2
2017,2,109300,485499,2,2,9,11,13,2,504399.0,1,2
2015,2,97036,539899,2,1,9,1,105,1,692291.0,1,2
2016,1,75730,964999,3,2,9,2,33,1,1146030.0,1,2
2015,1,87030,461099,1,1,9,1,104,2,531179.0,1,2
2016,2,72727,924899,3,1,9,2,33,1,924999.0,1,2
2012,1,103887,227499,1,1,9,1,11,1,277819.0,1,2
2009,4,93933,229499,1,1,9,2,98,2,242799.0,2,2
2016,2,82732,507599,1,1,9,1,104,2,614343.0,1,2
2012,2,86617,362699,1,1,9,7,47,2,389538.0,2,2
2012,1,114748,288499,1,1,9,2,59,1,297907.5,1,2
2011,1,112315,328699,1,1,9,2,59,2,360031.0,1,2
2012,2,136808,313999,1,1,9,1,92,1,322798.0,1,2
2015,1,107589,538599,2,1,9,1,105,1,451699.0,1,2
2013,2,108649,421399,1,1,9,1,104,1,487223.0,1,2
2012,2,101039,473799,1,1,9,1,104,1,545667.0,1,2
2013,2,111864,428599,1,1,9,1,104,2,492843.0,1,2
2017,2,108339,707599,3,1,9,1,115,1,856355.0,1,2
2015,2,98101,470699,1,1,10,1,104,1,572837.0,1,2
2012,2,164757,384999,1,1,9,1,104,1,477072.0,1,2
2016,1,106318,374699,1,1,9,1,24,1,408999.0,1,2
2015,1,94320,527599,2,1,9,1,105,1,645504.0,1,2
2012,2,134290,352999,2,1,9,16,89,2,421790.0,1,2
2011,2,114828,318899,1,1,9,1,92,2,322798.0,2,2
2012,2,138713,461399,2,1,9,2,114,1,479083.0,1,2
2008,2,228257,260999,2,1,9,1,105,2,262860.0,2,2
2018,2,109284,817999,3,1,9,5,40,1,695814.0,1,2
2017,2,175702,646399,2,1,9,1,38,2,724576.0,1,2
2016,2,108963,968599,3,2,9,2,33,1,1188855.0,1,2
2016,2,200759,618799,1,1,9,1,16,1,638879.0,1,2
2015,2,136968,591299,2,1,10,1,26,1,699935.0,1,2
2012,1,126194,254099,1,1,9,1,10,2,255399.0,1,2
2013,2,157225,376699,2,1,9,6,102,1,427521.0,1,2
2016,1,26745,478599,1,1,9,2,56,1,576123.0,1,2
2010,1,16227,205099,1,1,9,1,9,2,236562.0,2,2
2012,1,48155,340199,1,1,9,2,59,1,404498.0,1,2
2008,1,42497,187699,1,1,9,2,98,2,242799.0,1,2
2015,1,23516,291599,1,1,9,2,44,1,302999.0,1,2
2019,1,12973,528999,1,1,9,2,56,2,635756.0,1,2
2015,1,31741,383399,1,1,10,2,59,1,399829.0,1,2
2014,1,30612,496399,2,1,9,1,105,2,586839.0,1,2
2013,1,21885,342899,1,1,9,1,117,1,342471.0,1,2
2016,1,16527,303099,1,1,9,1,10,1,346160.0,1,2
2017,1,3957,333299,1,1,9,1,10,1,382812.0,1,2
2012,1,5264,372199,1,1,9,1,117,1,342471.0,1,2
2016,1,28407,369199,1,1,9,6,73,2,449690.0,1,2
2011,1,23658,239899,1,1,9,1,9,1,279470.0,1,2
2013,1,29171,254099,1,1,9,1,11,1,300764.0,1,2
2012,1,45015,346899,1,1,9,2,59,1,401563.0,1,2
2012,1,50040,332099,1,1,9,2,59,2,345599.0,1,2
2014,1,27884,273599,1,1,9,1,10,1,304299.0,1,2
2016,1,23257,477799,1,1,10,2,56,1,582252.0,1,2
2012,1,34784,247699,1,1,9,1,9,1,300764.0,1,2
2014,1,40694,354799,1,1,9,1,117,1,342471.0,1,2
2017,1,35554,441599,1,2,9,1,24,1,521454.0,1,2
2016,1,37429,471999,2,1,9,4,12,1,545327.0,1,2
2016,2,31180,596799,2,1,9,1,105,1,732920.0,1,2
2012,1,28354,260399,1,1,9,1,9,1,238999.0,1,2
2010,1,54987,318199,2,1,9,1,105,1,318299.0,1,2
2015,1,30536,431699,1,2,9,1,24,1,408999.0,1,2
2011,1,45905,425599,1,1,9,1,104,1,504453.0,1,2
2011,1,36593,232599,1,1,9,1,9,2,238999.0,1,2
2016,1,30356,592599,1,1,9,2,42,1,715824.0,1,2
2011,1,60134,362999,1,2,9,2,59,2,437830.0,1,2
2012,1,21186,262999,1,1,9,1,9,1,238999.0,1,2
2010,1,49696,273099,1,1,9,2,59,2,294752.0,2,2
2011,1,26705,250099,1,1,9,1,9,1,287374.0,1,2
2018,1,17394,340699,1,1,9,1,10,1,304299.0,1,2
2010,1,20984,270399,1,1,9,1,127,1,274399.0,2,2
2010,1,46776,311799,1,1,10,2,59,1,367881.0,1,2
2015,1,38294,336099,1,2,9,1,24,2,405083.0,1,2
2017,1,38961,501999,1,1,9,2,56,1,613825.0,1,2
2010,1,51154,266699,1,1,9,2,59,1,278699.0,1,2
2011,1,45069,222799,1,1,9,1,11,1,300764.0,2,2
2016,1,7011,313799,1,1,9,1,10,1,313899.0,1,2
2014,1,54158,451699,1,1,9,11,84,2,549553.0,1,2
2017,1,28476,594699,1,2,9,1,16,1,602755.0,1,2
2015,1,46295,407799,2,1,9,4,12,2,498385.0,1,2
2011,1,64715,255299,1,1,9,2,59,2,301218.0,1,2
2011,1,53981,322799,1,1,9,2,59,2,369854.0,1,2
2010,1,54960,405999,1,1,9,2,60,1,460096.0,1,2
2015,1,47133,284099,1,1,9,1,11,1,332560.0,1,2
2011,1,47298,240399,1,1,9,1,11,2,300764.0,2,2
2013,1,48179,376699,1,1,9,2,59,1,429169.0,1,2
2018,1,13446,373899,1,1,9,1,11,1,450557.0,1,2
2013,1,51081,367499,1,1,9,1,119,2,391624.0,1,2
2016,1,31475,538799,2,1,9,1,105,1,614460.0,1,2
2012,1,46875,347199,1,1,9,2,59,1,407003.0,1,2
2011,1,60423,312099,2,1,9,1,105,2,451699.0,1,2
2016,1,37667,387299,1,1,9,1,117,2,342471.0,1,2
2008,1,63088,259899,1,1,9,2,59,2,259999.0,2,2
2011,1,66207,405799,1,1,9,2,60,1,355277.0,1,2
2014,1,36758,452499,1,1,9,1,104,2,467108.0,1,2
2012,1,58851,336899,1,1,9,4,21,2,336999.0,1,2
2010,1,39429,313099,1,1,9,2,59,1,297907.5,2,2
2012,2,66160,382099,1,1,9,1,104,2,467108.0,1,2
2019,1,17802,426499,3,1,9,1,41,1,521690.0,1,2
2016,1,39724,539399,2,1,9,1,105,1,666829.0,1,2
2009,4,42394,253199,1,1,9,2,98,1,295902.0,1,2
2018,2,9104,1028178,3,2,9,1,115,1,1242232.0,1,2
2013,1,58963,449999,1,1,9,1,104,1,467108.0,1,2
2016,1,36851,623599,1,1,9,2,42,1,729120.0,1,2
2017,1,41736,379699,3,1,9,1,41,1,467807.0,1,2
2010,1,63570,389399,1,1,9,2,60,1,355277.0,1,2
2019,1,18864,470699,3,1,9,1,41,1,470799.0,1,2
2015,1,54862,370399,1,2,9,1,24,2,380499.0,1,2
2011,3,66082,296799,1,1,9,1,117,1,342471.0,1,2
2014,1,58748,363699,1,1,9,1,117,2,342471.0,1,2
2016,1,59094,352099,1,1,9,1,117,2,422558.0,1,2
2012,1,62535,244199,1,1,9,1,11,2,300764.0,1,2
2010,1,79869,259899,1,1,10,2,59,2,297907.5,1,2
2011,4,76443,261099,3,1,9,1,41,3,298759.0,1,2
2011,1,72167,307999,1,1,9,2,59,3,297907.5,1,2
2011,1,61753,318199,1,1,9,1,117,2,318299.0,2,2
2008,1,63040,233299,1,1,9,2,59,2,280920.0,1,2
2016,1,42970,516899,2,1,10,11,13,2,591983.0,1,2
2011,1,64456,350199,2,1,9,11,113,2,350299.0,2,2
2016,2,41808,645399,2,2,9,1,105,1,451699.0,1,2
2009,1,67271,261599,1,1,9,2,59,2,298016.0,2,2
2018,1,33555,329599,1,1,9,1,10,1,394532.0,1,2
2010,1,65249,301699,1,1,9,1,117,1,324081.0,2,2
2011,1,72976,222699,1,1,9,1,11,2,226299.0,2,2
2016,1,47683,302499,1,1,9,3,69,1,313099.0,1,2
2009,1,60541,190099,1,1,9,1,9,2,219404.0,2,2
2013,1,64034,417999,1,1,9,1,104,2,436999.0,1,2
2013,1,62049,353799,1,1,10,4,21,1,354999.0,1,2
2012,2,80522,321899,1,1,9,1,92,1,326999.0,1,2
2007,1,65766,167999,1,1,9,2,98,1,242799.0,2,2
2013,1,80324,249899,1,1,9,1,10,1,292220.0,1,2
2009,4,82748,196199,1,1,9,2,98,2,242799.0,1,2
2019,1,24171,764799,1,1,9,2,42,1,786075.0,1,2
2015,1,61734,527399,2,1,9,1,105,1,535273.0,1,2
2010,1,68073,202299,1,1,9,1,9,2,238999.0,1,2
2009,4,71409,237699,1,1,9,2,98,2,287282.0,1,2
2010,1,75141,276299,1,1,10,1,117,1,285099.0,1,2
2015,1,64403,521799,1,2,9,4,66,2,617827.0,1,2
2016,1,62412,342799,1,1,10,6,73,1,405660.0,1,2
2015,1,85957,429799,1,1,9,11,84,2,429899.0,1,2
2010,1,78839,259499,1,1,9,2,59,2,266499.0,1,2
2017,1,50539,666699,1,1,9,1,16,1,684327.0,1,2
2010,1,87816,286199,1,1,9,2,59,2,297907.5,1,2
2011,4,68732,265999,1,1,9,5,50,1,296318.0,2,2
2013,1,74656,424899,2,1,9,1,105,1,445799.0,1,2
2016,1,64505,605399,1,1,9,2,42,2,711570.0,1,2
2018,2,34772,747999,2,1,9,1,38,1,909108.0,1,2
2018,1,42497,667999,2,2,9,1,38,1,798477.0,1,2
2017,1,43102,473799,1,2,9,1,24,2,473899.0,1,2
2008,1,81234,291999,1,1,9,1,104,1,324658.0,2,2
2011,3,68946,316999,1,1,9,1,117,2,317099.0,2,2
2012,1,77664,379299,1,1,9,4,21,2,346028.0,2,2
2017,1,56842,618999,1,1,9,2,42,1,624953.0,1,2
2015,2,74350,515899,3,1,1,1,93,2,856353.0,1,1
2017,2,58244,779299,3,2,9,3,37,1,926055.0,1,2
2015,1,75977,457199,1,1,9,1,104,1,521520.0,1,2
2013,1,87857,331299,1,1,9,2,59,2,389076.0,1,2
2016,4,72409,287599,1,1,9,2,44,1,288599.0,2,2
2016,1,64064,418599,1,2,9,1,117,1,488806.0,1,2
2017,2,73035,648899,2,1,9,1,38,2,786569.0,1,2
2009,1,78369,195799,1,1,9,1,9,1,238999.0,2,2
2011,1,70969,345799,1,1,9,2,59,1,297907.5,2,2
2014,2,90890,506799,2,1,9,1,105,1,634384.0,1,2
2012,2,109381,417399,1,1,9,1,104,2,467108.0,1,2
2008,1,99732,266299,1,1,9,1,104,2,467108.0,1,2
2012,3,82470,312399,1,1,9,1,117,1,342471.0,2,2
2008,1,94989,254099,1,1,9,2,59,1,254199.0,2,2
2011,1,66154,227099,1,1,9,1,9,2,228299.0,3,2
2016,1,62874,449099,1,1,9,2,56,2,488119.5,1,2
2011,1,92202,221599,1,1,9,1,11,2,300764.0,2,2
